ID,Author
3414,Keith R.A. DeCandido
3415,Keith Sharee
3416,Kelli M. Gary
3417,Kelly Link
3418,Kem Nunn
3419,Ken �Milburn
3420,Ken Abraham
3421,Ken Beck
3422,Ken Follett
3423,Ken Greenhall
3424,Ken Grimwood
3425,Ken Kesey
3426,Ken Munro
3427,Ken Smith
3428,Ken Sprague
3429,Ken Warren
3430,KEN WILBER
3431,Kenize Mourad
3432,Kenneth Grahame
3433,Kenneth Kushner
3434,Kenneth M. Pollack
3435,Kenneth Oppel
3436,Kent Anderson
3437,KENT HARUF
3438,Kent Haruf
3439,KENT HARUF
3440,Kenzaburo Oe
3441,Keri Hulme
3442,Kevin Anderson
3443,Kevin J. Anderson
3444,Kevin Jackson
3445,Kevin Leman
3446,Kevin Murphy
3447,Kevin Ryan
3448,Kevin Sullivan
3449,Khaled Hosseini
3450,Khalil Gibran
3451,Khristine Page
3452,Kiana Davenport
3453,Kim Barnes
3454,Kim Johnson Gross
3455,KIM JOHNSON GROSS
3456,Kim Lewis
3457,Kim Mckade
3458,Kim Newman
3459,Kim Ostrow
3460,Kim Stanley Robinson
3461,Kim Wilkins
3462,Kim Woodburn
3463,Kimberly Kirberger
3464,Kimeron N. Hardin
3465,Kingsley Amis
3466,Kinky Friedman
3467,Kirby Record
3468,Kirill Bulychev
3469,Kirk Douglas
3470,Kirk Kazanjian
3471,Kirk Martin
3472,Kirsten Bakis
3473,Kirsten Boie
3474,Kirsten Larsen
3475,Kirsty Gunn
3476,Kit Castle
3477,Kitty Kelley
3478,Kitty Ray
3479,Kjartan Flogstad
3480,Kjell Johansson
3481,Kjersti Hoff Baez
3482,Klaas Huizing
3483,Kon Grivainis
3484,Koren Trygg
3485,Korman
3486,Krandall Kraus
3487,Kris Kumar
3488,Kris Lowe
3489,Kris Shepard
3490,Kristen Heitzmann
3491,Kristiana Gregory
3492,KRISTIN HANNAH
3493,Kristin Hannah
3494,Kristin Lattany
3495,Kristine Kathryn Rusch
3496,Kurt Vonnegut
3497,Kurt, Jr. Vonnegut
3498,Kyle Mills
3499,Kylie Adams
3500,Kylie Brant
3501,L. A. Graf
3502,L. B. Cowman
3503,L. E. Blair
3504,L. E. Modesitt Jr.
3505,L. HEATH
3506,L. M. Montgomery
3507,L. Neil Smith
3508,L. P. Hartley
3509,L. Robert Kohls
3510,L. Ron Hubbard
3511,L. Sprague De Camp
3512,L. T. C. Rolt
3513,L.M. MONTGOMERY
3514,L.M. Montgomery
3515,Ladybird Books
3516,Lael Littke
3517,Lalita Tademy
3518,Lana Citron
3519,Lance Armstrong
3520,Lance Morrow
3521,Landoll
3522,Landrum B., Md Shettles
3523,Laney Katz Becker
3524,Langston Hughes
3525,Larissa Lai
3526,Larry �Madaras
3527,Larry Berger
3528,Larry Bond
3529,Larry Burkett
3530,Larry Dossey
3531,Larry Gonick
3532,Larry Hughes
3533,Larry Katzenstein
3534,Larry King
3535,Larry Kirk
3536,Larry L King
3537,Larry McMurtry
3538,Larry Millett
3539,Larry Niven
3540,Larry Wolff
3541,Lars Klander
3542,Lass Small
3543,Laura Anne Gilman
3544,Laura Childs
3545,Laura Dower
3546,Laura Esquivel
3547,Laura Gordon
3548,LAURA HILLENBRAND
3549,Laura Ingall Wilder
3550,Laura Ingalls Wilder
3551,Laura J. Mixon
3552,Laura Joh Rowland
3553,Laura Lee Hope
3554,Laura Levine
3555,Laura Lippman
3556,Laura Lisle
3557,Laura Moriarty
3558,Laura Schlessinger
3559,Laura Shaine Cunningham
3560,Laura Siegel Gilberg
3561,Laura Tuan
3562,Laura Van Wormer
3563,Laura Wolf
3564,Laura Zigman
3565,Lauraine Snelling
3566,Lauralee Summer
3567,Laure Redmond
3568,Laurel Ames
3569,Laurel Collins
3570,LAUREL THATCHER ULRICH
3571,Laurel Trivelpiece
3572,Laurell K. Hamilton
3573,LAURELL K. HAMILTON
3574,Laurell K. Hamilton
3575,LAURELL K. HAMILTON
3576,Lauren Baratz-Logsted
3577,Lauren F. Winner
3578,Lauren Haney
3579,Lauren Maddison
3580,Lauren Sanders
3581,Lauren Slater
3582,LAUREN WEISBERGER
3583,Lauren Wilde
3584,Laurence Goldstein
3585,Laurence J. Lafleur
3586,Laurence Roy Stains
3587,Laurence Shames
3588,Laurence Yep
3589,Laurens van der Post
3590,Laurent De Brunhoff
3591,Laurent Jouvet
3592,Laurent Vicomte
3593,Laurie Fox
3594,Laurie Graham
3595,Laurie Halse Anderson
3596,Laurie John
3597,Laurie Lee
3598,Laurie Notaro
3599,LAURIE R. KING
3600,Laurie R. King
3601,Laverne Harrell Clark
3602,LaVyrle Spencer
3603,Lawrence Block
3604,Lawrence Durrell
3605,Lawrence E. Cahoone
3606,Lawrence E. Shapiro
3607,Lawrence Goldstone
3608,Lawrence J Crabb
3609,Lawrence J. Magid
3610,Lawrence Lessig
3611,Lawrence Naumoff
3612,Lawrence Otis Graham
3613,Lawrence Sanders
3614,Lawrence Schiller
3615,Lawrence Stokes
3616,LAWRENCE WESCHLER
3617,LEANNE ELY
3618,Lee Child
3619,Lee D. Willoughby
3620,Lee Hogan
3621,Lee J. Painter
3622,Lee Magner
3623,Lee Martin
3624,LEE SMITH
3625,Lee Smith
3626,Lee Strobel
3627,Legs McNeil
3628,Leif Enger
3629,Leigh Greenwood
3630,Leigh Riker
3631,Leighton Stewart
3632,Leil �Lowndes
3633,Leisha Kelly
3634,Lemony Snicket
3635,Len Deighton
3636,Len Richmond
3637,LENNART NILSSON
3638,Lenny Flank
3639,Lensey Namioka
3640,Leo Buscaglia
3641,Leo Marks
3642,Leo N. Tolstoi
3643,Leo Tolstoy
3644,Leon Hale
3645,Leon Uris
3646,Leon Whiteson
3647,Leonard B Scott
3648,Leonard Barden
3649,Leonard Foley
3650,Leonard Goldberg
3651,Leonard S. Goldberg
3652,Leopoldo Alas
3653,Leora G. Krygier
3654,Les Holliday
3655,Les Roberts
3656,Leslea Newman
3657,Lesley Adkins
3658,Lesley Downer
3659,Leslie Dunkling
3660,Leslie Feinberg
3661,Leslie Glass
3662,Leslie Land
3663,Leslie Marmon Silko
3664,Leslie Meier
3665,Leslie T. Sharpe
3666,Lewis
3667,Lewis Carroll
3668,LEWIS GRIZZARD
3669,Lewis Grizzard
3670,Lewis Nordan
3671,Lewis Orde
3672,Lewis Perdue
3673,LEWIS RICHMOND
3674,Lian Frost
3675,Lian Hearn
3676,Liane Moriarty
3677,Liaty Pisani
3678,Libby Hathorn
3679,Libby Purves
3680,Lidia Jorge
3681,Lien Chao
3682,Lilian Jackson Braun
3683,Lillian M. Hines
3684,Lillian O'Donnell
3685,Lily Burana
3686,Lily Tuck
3687,Lincoln Child
3688,Linda Barnes
3689,Linda Bolton
3690,Linda Brower Meeks
3691,Linda Buckle
3692,Linda Bucklin
3693,Linda Crew
3694,Linda Davies
3695,LINDA DOBSON
3696,Linda Dobson
3697,Linda Francis Lee
3698,Linda Fraser
3699,Linda Goodman
3700,Linda Goodnight
3701,Linda Gordon
3702,Linda Greenlaw
3703,Linda Herring
3704,Linda Howard
3705,LINDA HOWARD
3706,Linda Lael Miller
3707,Linda Lay Shuler
3708,Linda Lenhoff
3709,Linda Moore
3710,Linda Nevins
3711,Linda Rosenkrantz
3712,Linda Singer
3713,Linda Spalding
3714,Linda Williams Aber
3715,Linda Yang
3716,Lindel Barker Revell
3717,Lindsay Armstrong
3718,Lindsay Clarke
3719,Lindsay Faith Rech
3720,Lindsey Davis
3721,Lindy Arriaga DÃ­az
3722,Linus Torvalds
3723,Lionel Fenn
3724,Lionel Tiger
3725,Lisa Beamer
3726,Lisa Birnbach
3727,Lisa Brez
3728,Lisa Carey
3729,Lisa Childs
3730,LISA GARDNER
3731,Lisa Gornick
3732,Lisa Grunwald
3733,Lisa Jackson
3734,Lisa Jardine
3735,Lisa Jewell
3736,Lisa Johnson
3737,Lisa Kleypas
3738,Lisa Langford Heron
3739,Lisa Legarde
3740,LISA NORBY
3741,Lisa Plumley
3742,Lisa Scottoline
3743,Lisa Smedman
3744,Lisa St. Aubin de Teran
3745,Little Golden Books Staff
3746,Liz Carpenter
3747,Liz Curtis Higgs
3748,Liz Smith Parkhurst
3749,Liz Trigg
3750,Lizzie Simon
3751,Lloyd Alexander
3752,Lois Battle
3753,LOIS DUNCAN
3754,Lois Erickson
3755,Lois F. Dyer
3756,Lois Faye Dyer
3757,Lois H. Gresh
3758,Lois Henderson
3759,Lois Keith
3760,LOIS LOWRY
3761,Lois Lowry
3762,Lois McMaster Bujold
3763,Lois Ruby
3764,Lois Ruskai Melina
3765,Lola Lemire Tostevin
3766,Lolly Winston
3767,Loraine Despres
3768,Loralyn Radcliffe
3769,Loren D. Estleman
3770,Loren Eiseley
3771,Loren Estleman
3772,Lorenzo Carcaterra
3773,Lori Aurelia Williams
3774,Lori Handeland
3775,Lori Schiller
3776,Lori Wick
3777,LORNA LANDVIK
3778,Lorna Landvik
3779,Lorraine Anderson
3780,Lorraine Dopson
3781,LORRAINE HANSBERRY
3782,Lorrie Moore
3783,Lou Ann Walker
3784,Lou Coffey-Lewis
3785,Lou Marinoff
3786,Louis A. Safian
3787,Louis Begley
3788,Louis Chunovic
3789,LOUIS DE BERNIERES
3790,Louis Lamour
3791,Louis L'Amour
3792,LOUIS L'AMOUR
3793,Louis Sachar
3794,LOUIS SACHAR
3795,Louis Sachar
3796,LOUIS SACHAR
3797,Louisa Luna
3798,Louisa M. Alcott
3799,Louisa May Alcott
3800,Louise Bagshawe
3801,Louise Bergmann Dumont
3802,Louise Cooper
3803,Louise Doughty
3804,Louise Erdrich
3805,Louise Gherasim
3806,Louise Perrotta
3807,Louise Plummer
3808,Louise Rafkin
3809,Louise Rennison
3810,Louise Voss
3811,LTD
3812,Ltd Editorial Staff Publication International
3813,Ltd. Icon Group
3814,Luann Udell
3815,Luanne Rice
3816,LUANNE RICE
3817,Luca de Tena
3818,Luca Etxebarria
3819,Luciano DeCrescenzo
3820,Lucie Cheng
3821,Lucille Kallen
3822,Lucius Annaeus Seneca
3823,Lucius Shepard
3824,Lucretius
3825,Lucy �Maud Montgomery
3826,Lucy Grealy
3827,Lucy Jo Palladino
3828,Lucy Maud Montgomery
3829,LUCY MEAD
3830,Lucy Monroe
3831,Lucy R. Lippard
3832,Ludwig Bemelmans
3833,Ludwig Wittgenstein
3834,Luigi Malerba
3835,Luis Maria Anson
3836,Luis Racionero
3837,Luis SepÃ?Âºlveda
3838,Luis Sepulveda
3839,Luis Valdez
3840,Lunn
3841,Lurlene McDaniel
3842,LURLENE MCDANIEL
3843,Lurlene McDaniel
3844,LURLENE MCDANIEL
3845,Lurlene McDaniel
3846,Luther Blissett
3847,Lya Fett Luft
3848,Lydia Adamson
3849,Lydia Alix Fillingham
3850,Lyn Hamilton
3851,Lynda Barry
3852,Lynda LA Plante
3853,Lynda Madaras
3854,Lynn Andrews
3855,Lynn Armistead McKee
3856,Lynn Beach
3857,Lynn Coady
3858,Lynn Emery
3859,Lynn Erickson
3860,Lynn Hall
3861,Lynn Kurland
3862,Lynn M. Constantine
3863,Lynn Morris
3864,Lynn N. Austin
3865,Lynn S. Hightower
3866,Lynn V. Andrews
3867,Lynne Gilberg
3868,Lynne Reid Banks
3869,Lynne Truss
3870,Lynne Withey
3871,Lynnette Kent
3872,M. A. Harper
3873,M. Bulgakov
3874,M. C. Beaton
3875,M. Carme Junyent
3876,M. E. Kerr
3877,M. Gilliland
3878,M. J. Rose
3879,M. J. Ryan
3880,M. L. Rossi
3881,M. M. Kaye
3882,M. M. Ragz
3883,M. Neil Browne
3884,M. Nelson Chunder
3885,M. Scott Peck
3886,M.D. Bernie S. Siegel
3887,M.L. Kenyon
3888,Maarten 't Hart
3889,MacDonald Harris
3890,MacKie Shilstone
3891,Maddy Hunter
3892,Madeleine Albright
3893,Madeleine L'Engle
3894,MADELEINE L'ENGLE
3895,Madeline Baker
3896,Madeline Hunter
3897,Madelyn Arnold
3898,Madelyn K. Anderson
3899,Madge Swindells
3900,Madonna Kolbenschlag
3901,Maeve Binchy
3902,MAEVE BINCHY
3903,Maeve Brennan
3904,Maeve Haran
3905,MÃ rius Serra
3906,MÃ¡rio ClÃ¡udio
3907,Magellan Press
3908,Maggie Gee
3909,Maggie Gibson
3910,Maggie Haberman
3911,Maggie Shayne
3912,Magnan
3913,Magnus Magnusson
3914,Magnus Mills
3915,Maida Silverman
3916,Maira Kalman
3917,Maj Sjowall
3918,Majgull Axelsson
3919,Malachy McCourt
3920,Malcolm Gladwell
3921,Malcolm Goodway
3922,Malcolm Hillier
3923,Malika Oufkir
3924,Malinda Terreri
3925,Mallory Kane
3926,Mallory Rush
3927,Manda Scott
3928,Mandalyn Kaye
3929,Mandy Stanley
3930,Mandy Wagstaff
3931,Manil Suri
3932,Manjusha Pawagi
3933,Manuel de Pedrolo
3934,Manuel Jorge Marmelo
3935,Manuel L Alonso
3936,Manuel Puig
3937,Manuel Rivas
3938,Manuel Vicent
3939,MarÃ­a Teresa Campos
3940,MARC BROWN
3941,Marc Brown
3942,Marc Gascoigne
3943,Marc Levy
3944,Marc Reisner
3945,Marc-Edouard Nabe
3946,Marcel Baudot
3947,Marcelle Karp
3948,Marcia Biederman
3949,Marcia Foy
3950,Marcia Muller
3951,Marcia Willett
3952,Marco Palmieri
3953,Marcus Aurelius
3954,Marcy �Blum
3955,Marek Krajewski
3956,Margaret Atwood
3957,MARGARET ATWOOD
3958,Margaret Bunson
3959,Margaret Burt
3960,Margaret Coel
3961,Margaret Drabble
3962,Margaret Forster
3963,Margaret Frazer
3964,Margaret George
3965,Margaret Guenther
3966,Margaret Landon
3967,Margaret Maron
3968,Margaret Mitchell
3969,Margaret Moorman
3970,Margaret Peterson Haddix
3971,Margaret Shertzer
3972,Margaret Tempest
3973,Margaret Truman
3974,MARGARET TRUMAN
3975,Margaret Watson
3976,Margaret Way
3977,Margaret Weis
3978,MARGARET WEIS
3979,Margaret Wild
3980,Margaret Williams
3981,Margaret Wise Brown
3982,Marge Piercy
3983,Margery Allingham
3984,Margo Anand
3985,Margot Adler
3986,Margot Dalton
3987,Margot Livesey
3988,Margret Rey
3989,Margriet de Moor
3990,Marguerite Duras
3991,MARGUERITE DURAS
3992,Marguerite Henry
3993,Marguerite Kelly
3994,Marguerite Yourcenar
3995,Mari Sandoz
3996,Maria Elena Morgan
3997,Maria Grazia Swan
3998,Maria J. Andrade
3999,Maria JaÃ©n
4000,Maria Perry
4001,Marian Babson
4002,Marian Green
4003,Marian Keyes
4004,Marian Novak
4005,Marian Thurm
4006,Mariann Fredriksson
4007,Marianne Gray
4008,Marianne MacDonald
4009,Marianne Wesson
4010,Marianne Williamson
4011,Mariano Azuela
4012,Marie Arana
4013,Marie Ferrarella
4014,Marie Morreale
4015,Marie Simmons
4016,Marie T. Morreale
4017,Marie Vassiltchikov
4018,Marie Watts
4019,Marilu Henner
4020,Marilyn Diamond
4021,Marilyn French
4022,Marilyn Kaye
4023,Marilyn Penovich Friend
4024,Marilyn Vos Savant
4025,Marilyn Wallace
4026,Marilynn Robinson
4027,Marilynne Robinson
4028,Marina Mayoral
4029,Marina Warner
4030,Marina Yaguello
4031,Mario Benedetti
4032,Mario Mariotti
4033,Mario Puzo
4034,MARIO PUZO
4035,Mario Soldati
4036,Mario Vargas Llosa
4037,Marion Crawford
4038,Marion Dane Bauer
4039,Marion Elliot
4040,MARION LUNA BREM
4041,Marion Zimmer Bradley
4042,MARION ZIMMER BRADLEY
4043,Marisa Carroll
4044,Marjorie B. Kellogg
4045,Marjorie Hudson
4046,Marjorie L. Lloyd
4047,Mark A. S. McMenamin
4048,Mark Baker
4049,Mark Bowden
4050,Mark Bricklin
4051,Mark Bryant
4052,Mark Childress
4053,Mark Cohen
4054,Mark Dunn
4055,Mark E., Jr. Neely
4056,Mark Fisher
4057,Mark Frost
4058,Mark Fuhrman
4059,Mark Griffin
4060,MARK HADDON
4061,Mark Haddon
4062,Mark Helprin
4063,Mark Littleton
4064,Mark Mathabane
4065,Mark Melnicove
4066,Mark Merlis
4067,Mark Morris
4068,Mark R. Littleton
4069,Mark Reynolds
4070,Mark Richard
4071,Mark Salzman
4072,MARK SALZMAN
4073,Mark Shulman
4074,Mark Spragg
4075,Mark Stensaas
4076,Mark T. Sullivan
4077,Mark Twain
4078,Mark Victor Hansen
4079,MARK VICTOR HANSEN
4080,Mark Z. Danielewski
4081,Marlene Day
4082,Marlene Rimler
4083,Marlis Weber
4084,Marlisa Szwillus
4085,Marlo Morgan
4086,Marlo Schalesky
4087,Marly A. Swick
4088,Marsha Boulton
4089,Marsha Canham
4090,MARSHA SINETAR
4091,Marshall Kirk
4092,Marta Randall
4093,Marten Coombe
4094,Martha Beck
4095,Martha Brooks
4096,Martha C. Lawrence
4097,Martha Cooley
4098,Martha Gever
4099,Martha Grimes
4100,Martha Hix
4101,Martha Sears
4102,Martha Stewart
4103,Martha Williamson
4104,Marti Leimbach
4105,Martin �Luther King
4106,MARTIN AMIS
4107,Martin Buber
4108,Martin Clark
4109,Martin Cruz Smith
4110,Martin Greenberg
4111,Martin H. Greenberg
4112,Martin Hallett
4113,Martin Handford
4114,Martin J. Smith
4115,Martin Lings
4116,Martin Mull
4117,Martin Schenk
4118,Martin Scott
4119,Martin Suter
4120,Martin V. Riccardo
4121,Martin Waddell
4122,Martin Walser
4123,Martina Devlin
4124,Martina Navratilova
4125,Martine Bates
4126,Marvin Allen
4127,Marvin Harris
4128,Marvin Miller
4129,Marvin S. Eiger
4130,Mary Alice Monroe
4131,Mary Ann Lamanna
4132,Mary Ann Mitchell
4133,Mary Baker Eddy
4134,Mary Barnard
4135,Mary Brave Bird
4136,Mary Bray Pipher
4137,Mary Brown
4138,Mary Cantwell
4139,Mary Carroll Nelson
4140,Mary Coddington
4141,Mary Craig
4142,Mary Daheim
4143,Mary Dorcy
4144,MARY DORIA RUSSELL
4145,Mary Evans O'Keefe Gravalos
4146,Mary Gentle
4147,Mary Gordon
4148,Mary Higgins Clark
4149,MARY HIGGINS CLARK
4150,Mary Hunt
4151,Mary Irish
4152,Mary Jane Clark
4153,Mary Jane Maffini
4154,Mary Jo Putney
4155,Mary K. Pershall
4156,Mary Karr
4157,Mary Kay Ash
4158,Mary Kirk
4159,Mary Lawson
4160,Mary Lewis
4161,Mary Lynn Baxter
4162,Mary Margaret Kaye
4163,Mary Maruca
4164,Mary McBride
4165,Mary McCullen
4166,Mary McGarry Morris
4167,Mary Norton
4168,Mary O'Hara
4169,Mary Pipher
4170,Mary Pope Osborne
4171,Mary Renault
4172,Mary Rinehart
4173,Mary Robertson
4174,Mary Sanford Laurence
4175,Mary Shelley
4176,Mary Stewart
4177,Mary Tatem
4178,Mary Wesley
4179,Mary Wollstonecraft Shelley
4180,Maryanne Raphael
4181,Maryanne Stahl
4182,Marybeth Sparrow
4183,Marye Anne Fox
4184,Mary-Kate & Ashley Olsen
4185,Mary-Kate &amp; Ashley Olsen
4186,Masahiro Chatani
4187,Master Lam Kam-Chuen
4188,Mathew Price
4189,Mathur Anurag
4190,Matt Beaumont
4191,Matt Christopher
4192,Matt Drudge
4193,Matt Groening
4194,Matt Ridley
4195,Matt Thorne
4196,Matthew Bunson
4197,Matthew F Christopher
4198,Matthew Kneale
4199,Matthew McKay
4200,Matthew Pearl
4201,Matthew Reilly
4202,Matthew S. Moore
4203,Matthew Thomas
4204,Maud Hart Lovelace
4205,Maureen Child
4206,Maurice A. Williams
4207,Maurice Gran
4208,Max Allan Collins
4209,Max Barry
4210,Max Frisch
4211,Max Lucado
4212,MAXINE HONG KINGSTON
4213,Maxine Trottier
4214,May Sarton
4215,MAYA ANGELOU
4216,Maya Angelou
4217,McCaffrey
4218,McKay Jenkins
4219,Meagan McKinney
4220,MEERA NAIR
4221,Meg Cabot
4222,Meg Pei
4223,MEGAN MCCAFFERTY
4224,Megan Stine
4225,Mei Ng
4226,Mel Odom
4227,Melanie George
4228,Melanie Jackson
4229,Melanie Rawn
4230,Melina Marchetta
4231,Melinda Blanchard
4232,Melinda Coss
4233,Melinda Haynes
4234,Melinda Metz
4235,Melisa Michaels
4236,Melissa Bank
4237,Melissa McClone
4238,Melissa Miller
4239,Melissa Rossi
4240,Melissa Scott
4241,Melissa Senate
4242,Melodie M. Davis
4243,Melody Beattie
4244,Melody Carlson
4245,Melvin Burgess
4246,Melvin Jules Bukiet
4247,Melvyn Bragg
4248,Meow Tzu
4249,Mercedes Lackey
4250,Mercer Mayer
4251,Meredith Ann Pierce
4252,Meredith Webber
4253,Merle Kessler
4254,Merlin Stone
4255,Merline Lovelace
4256,Merriam-Webster
4257,Merril
4258,MERRILL MARKOE
4259,Mervyn Peake
4260,Mewa Ramgobin
4261,Mia Couto
4262,Mia Yun
4263,Micah Sparks
4264,Michael A. Martin
4265,Michael A. Stackpole
4266,Michael Alexander
4267,Michael Ashley
4268,Michael Azerrad
4269,Michael Baden
4270,Michael Baigent
4271,MICHAEL BAIGENT
4272,Michael Beres
4273,Michael Bergin
4274,Michael Bernstein
4275,Michael Bishop
4276,Michael Blake
4277,Michael Broder
4278,Michael Bronski
4279,Michael C. Eberhardt
4280,Michael C. Thomsett
4281,Michael Capuzzo
4282,Michael Chabon
4283,Michael Collier
4284,Michael Connelly
4285,Michael Crichton
4286,MICHAEL CRICHTON
4287,Michael Cunningham
4288,Michael D. Warden
4289,Michael Darkow
4290,Michael Dibdin
4291,Michael Dimercurio
4292,Michael Dobbs
4293,Michael Drosnin
4294,Michael E. Gerber
4295,Michael Ende
4296,Michael F. Roizen M.D.
4297,Michael Frayn
4298,Michael Fredrickson
4299,MICHAEL GANNON
4300,MICHAEL HOGAN
4301,Michael Hudson
4302,Michael J Caduto
4303,Michael J. Hunt
4304,Michael J. Nelson
4305,Michael J. Rosen
4306,Michael Jahn
4307,Michael Jan Friedman
4308,Michael Johnston
4309,Michael Kerr
4310,Michael Kevin Naselli
4311,Michael Kinsley
4312,Michael Kunze
4313,Michael Lee West
4314,Michael Leunig
4315,Michael Levey
4316,Michael Lewis
4317,Michael MacCaskey
4318,Michael Macdonald Mooney
4319,Michael Malone
4320,Michael Marshall
4321,Michael Miller
4322,Michael Mische
4323,Michael Moorcock
4324,Michael Moore
4325,Michael Morpurgo
4326,Michael Morris
4327,Michael O'Mara
4328,MICHAEL ONDAATJE
4329,Michael Ondaatje
4330,Michael Palmer
4331,Michael Paterniti
4332,Michael Peak
4333,Michael Perry
4334,MICHAEL POLLAN
4335,Michael Pollan
4336,Michael Pye
4337,Michael Reaves
4338,Michael Rips
4339,Michael Romkey
4340,Michael Ryan
4341,Michael Savage
4342,Michael Schulman
4343,Michael Scott
4344,Michael Shaara
4345,Michael Shermer
4346,Michael Slade
4347,Michael Talbot
4348,Michael Thomas Ford
4349,Michael Wallis
4350,Michael Wallner
4351,Micheal Cunningham
4352,Michel Collin
4353,Michel de Montaigne
4354,Michel Faber
4355,Michel Foucault
4356,Michel Houellebecq
4357,Michel Tournier
4358,Michele Dunaway
4359,Michele Jaffe
4360,Michele Jamal
4361,Michele Morgan
4362,Michelle Lovric
4363,Michelle Roehm
4364,Michio Kaku
4365,Mick Fleetwood
4366,Mick Middles
4367,Mickey Mantle
4368,Mickey Spillane
4369,Mickey Zucker Reichert
4370,Microsoft Corporation
4371,Miguel CatalÃ¡n
4372,Miguel de Cervantes Saavedra
4373,Miguel Delibes
4374,Miguel HernÃ¡ndez
4375,Miguel Hernandez
4376,Miguel Mihura
4377,Miguel Ruiz
4378,Mihaly Csikszentmihalyi
4379,Mijail Bulgakov
4380,Mikal Gilmore
4381,Mike Baker
4382,Mike Ed Ashley
4383,Mike Gayle
4384,Mike Hippler
4385,Mike Lupica
4386,Mike Romano
4387,Mike Thaler
4388,Mikhail Bulgakov
4389,Mikhail Emtsev
4390,Mil Millington
4391,Milan Kundera
4392,Milan Rai
4393,Milans Kundera
4394,Mildred D. Taylor
4395,Milena Moser
4396,MILES HARVEY
4397,Miles Morland
4398,Millenia Black
4399,Millicent E. Selsam
4400,MILLIE CRISWELL
4401,Millie Snyder
4402,Millie Stamm
4403,Milligan
4404,MILORAD PAVIC
4405,Milton Murayama
4406,Mimi Luebbermann
4407,Mindy �Pennybacker
4408,Mindy L. Klasky
4409,Mindy Neff
4410,Mineko Iwasaki
4411,Minette Walters
4412,Minfong Ho
4413,Mira Kirshenbaum
4414,Mirabel Osler
4415,Miranda Lundy
4416,Mircea Eliade
4417,Mireille Cardot
4418,Miriam Gurko
4419,Miriam Stoppard
4420,Miriam Therese Winter
4421,Miriam Toews
4422,Mirika Mayo Cornelius
4423,Miss Read
4424,Misty Bernall
4425,Mitch Albom
4426,MITCH ALBOM
4427,Mitch Albom
4428,Mitchell Stephens
4429,Miyamoto Musashi
4430,Mladen Sutej
4431,Mo Hayder
4432,Mollie Molay
4433,Molly Cochran
4434,Molly Giles
4435,Molly Ivins
4436,MOLLY IVINS
4437,MOLLY JONG-FAST
4438,Molly Jong-Fast
4439,Molly Katz
4440,Molly Mia Stewart
4441,Molly Moore
4442,Molly O'Keefe
4443,Molly Rice
4444,Monica Ali
4445,Monica Ferris
4446,Monica Hughes
4447,Monica Wood
4448,Monique Roffey
4449,Monty Roberts
4450,Moon Unit Zappa
4451,Mordecai Richler
4452,MORGAN LLYWELYN
4453,Morgan Llywelyn
4454,Mort Gale
4455,Moveon
4456,Moyra Caldecott
4457,Muniz SodrÃ©
4458,Munro Leaf
4459,Muriel Jensen
4460,Muriel Spark
4461,Muriel Whitaker
4462,Murray Bail
4463,Myla Goldberg
4464,N. Kantaris
4465,N. Kraus E
4466,N. Richard Nash
4467,N. Scott Momaday
4468,Nadine Gordimer
4469,Naguib Mahfouz
4470,Naguib Mahfuz
4471,Nalo Hopkinson
4472,Nan Ryan
4473,Nancy Alberts
4474,Nancy Appleton
4475,Nancy Atherton
4476,Nancy Block
4477,Nancy Cobb
4478,Nancy Creagh Phelan
4479,Nancy Davis
4480,Nancy Farmer
4481,Nancy Friday
4482,Nancy Garden
4483,Nancy Garen
4484,Nancy Geary
4485,Nancy Harmon Jenkins
4486,Nancy Holder
4487,Nancy Huston
4488,Nancy K Robinson
4489,Nancy K. Peske
4490,Nancy Krlik
4491,Nancy Landrum
4492,Nancy Madore
4493,Nancy Martin
4494,Nancy McArthur
4495,Nancy McKenzie
4496,Nancy Milford
4497,Nancy Moser
4498,Nancy Pearl
4499,Nancy Pickard
4500,Nancy Star
4501,Nancy Taylor Rosenberg
4502,Nancy Thayer
4503,Nancy Warren
4504,Nancy Waxler-Morrison
4505,Nancy Wright
4506,Nancy Zieman
4507,Naomi Epel
4508,Naomi Nash
4509,Naomi Ragen
4510,Naomi Ragen
4511,Naomi Shihab Nye
4512,Naomi Wolf
4513,Napoleon Hill
4514,Nat Philbrick
4515,Natalia Ginzburg
4516,Natalia Ilyin
4517,Natalie Angier
4518,Natalie Babbitt
4519,Natalie Buske Thomas
4520,NATALIE GOLDBERG
4521,Natalie Harwood
4522,Natalie Zemon Davis
4523,Natasha Tabori Fried
4524,Natasha Usher
4525,Nathan Englander
4526,Nathaniel Benchley
4527,Nathaniel Hawthorne
4528,NATHANIEL HAWTHORNE
4529,Nathaniel Philbrick
4530,Neal Barrett Jr.
4531,Neal Pirolo
4532,Neal Pollack
4533,Neal Stephenson
4534,NEAL STEPHENSON
4535,Neale Donald Walsch
4536,Ned Vizzini
4537,Neil Baldwin
4538,Neil Dawe
4539,Neil Gaiman
4540,Neil Postman
4541,Neil Shulman
4542,Nell Nichols
4543,Nellie Wong
4544,Nelson DeMille
4545,Nelson Word Publishing Group
4546,Nero Blanc
4547,Nevada Barr
4548,Nevil Shute
4549,New Woman
4550,Ngaio Marsh
4551,Nhat Hanh
4552,Nic Kynaston
4553,Nicci French
4554,NiccolÃ² Machiavelli
